chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
13,M43.8,Other specified deforming dorsopathies,excludes2,scoliosis (M41.-),M41.-,M41
13,M45,Ankylosing spondylitis,excludes2,Behçet's disease (M35.2),M35.2,M35
13,M50.1,Cervical disc disorder with radiculopathy,excludes2,brachial radiculitis NOS (M54.13),M54.13,M54
13,M51,"Thoracic, thoracolumbar, and lumbosacral intervertebral disc disorders",excludes2,cervical and cervicothoracic disc disorders (M50.-),M50.-,M50
13,M51,"Thoracic, thoracolumbar, and lumbosacral intervertebral disc disorders",excludes2,sacral and sacrococcygeal disorders (M53.3),M53.3,M53
13,M53.1,Cervicobrachial syndrome,excludes2,cervical disc disorder (M50.-),M50.-,M50
13,M53.1,Cervicobrachial syndrome,excludes2,thoracic outlet syndrome (G54.0),G54.0,G54
13,Block M60-M63,Disorders of muscles (M60-M63),excludes2,muscular dystrophies and myopathies (G71-G72),G71-G72,G71
13,M60,Myositis,excludes2,inclusion body myositis [IBM] (G72.41),G72.41,G72
13,M62,Other disorders of muscle,excludes2,nontraumatic hematoma of muscle (M79.81),M79.81,M79
13,M62.1,Other rupture of muscle (nontraumatic),excludes2,rupture of tendon (M66.-),M66.-,M66
13,M62.5,"Muscle wasting and atrophy, not elsewhere classified",excludes2,pelvic muscle wasting (N81.84),N81.84,N81
13,M62.8,Other specified disorders of muscle,excludes2,nontraumatic hematoma of muscle (M79.81),M79.81,M79
13,M66,Spontaneous rupture of synovium and tendon,excludes2,rotator cuff syndrome (M75.1-),M75.1-,M75
13,M66,Spontaneous rupture of synovium and tendon,excludes2,rupture where an abnormal force is applied to normal tissue - see injury of tendon by body region,,
13,M66.1,Rupture of synovium,excludes2,rupture of popliteal cyst (M66.0),M66.0,M66
13,M67.4,Ganglion,excludes2,cyst of bursa (M71.2-M71.3),M71.2-M71.3,M71
13,M67.4,Ganglion,excludes2,cyst of synovium (M71.2-M71.3),M71.2-M71.3,M71
13,M70,"Soft tissue disorders related to use, overuse and pressure",excludes2,bursitis of shoulder (M75.5),M75.5,M75
13,M70,"Soft tissue disorders related to use, overuse and pressure",excludes2,enthesopathies (M76-M77),M76-M77,M76
13,M70,"Soft tissue disorders related to use, overuse and pressure",excludes2,pressure ulcer (pressure area) (L89.-),L89.-,L89
13,M71.4,Calcium deposit in bursa,excludes2,calcium deposit in bursa of shoulder (M75.3),M75.3,M75
13,M71.5,"Other bursitis, not elsewhere classified",excludes2,bursitis of shoulder (M75.5),M75.5,M75
13,M71.5,"Other bursitis, not elsewhere classified",excludes2,bursitis of tibial collateral [Pellegrini-Stieda] (M76.4-),M76.4-,M76
13,M72,Fibroblastic disorders,excludes2,retroperitoneal fibromatosis (D48.3),D48.3,D48
13,M75,Shoulder lesions,excludes2,shoulder-hand syndrome (M89.0-),M89.0-,M89
13,M76,"Enthesopathies, lower limb, excluding foot",excludes2,"bursitis due to use, overuse and pressure (M70.-)",M70.-,M70
13,M76,"Enthesopathies, lower limb, excluding foot",excludes2,enthesopathies of ankle and foot (M77.5-),M77.5-,M77
13,M77,Other enthesopathies,excludes2,"bursitis due to use, overuse and pressure (M70.-)",M70.-,M70
13,M77,Other enthesopathies,excludes2,osteophyte (M25.7),M25.7,M25
13,M77,Other enthesopathies,excludes2,spinal enthesopathy (M46.0-),M46.0-,M46
13,M79.6,"Pain in limb, hand, foot, fingers and toes",excludes2,pain in joint (M25.5-),M25.5-,M25
13,M80,Osteoporosis with current pathological fracture,excludes2,personal history of (healed) osteoporosis fracture (Z87.310),Z87.310,Z87
13,M84,Disorder of continuity of bone,excludes2,"traumatic fracture of bone-see fracture, by site",,
13,M84.3,Stress fracture,excludes2,personal history of (healed) stress (fatigue) fracture (Z87.312),Z87.312,Z87
13,M84.3,Stress fracture,excludes2,stress fracture of vertebra (M48.4-),M48.4-,M48
13,M84.38,"Stress fracture, other site",excludes2,stress fracture of vertebra (M48.4-),M48.4-,M48
13,M84.4,"Pathological fracture, not elsewhere classified",excludes2,personal history of (healed) pathological fracture (Z87.311),Z87.311,Z87
13,M85.0,Fibrous dysplasia (monostotic),excludes2,fibrous dysplasia of jaw (M27.8),M27.8,M27
13,M85.4,Solitary bone cyst,excludes2,solitary cyst of jaw (M27.4),M27.4,M27
13,M85.5,Aneurysmal bone cyst,excludes2,aneurysmal cyst of jaw (M27.4),M27.4,M27
13,M86,Osteomyelitis,excludes2,ostemyelitis of:,,
13,M86,Osteomyelitis,excludes2,orbit (H05.0-),H05.0-,H05
13,M86,Osteomyelitis,excludes2,petrous bone (H70.2-),H70.2-,H70
13,M86,Osteomyelitis,excludes2,vertebra (M46.2-),M46.2-,M46
13,M88.88,Osteitis deformans of other bones,excludes2,osteitis deformans of skull (M88.0),M88.0,M88
13,M88.88,Osteitis deformans of other bones,excludes2,osteitis deformans of vertebrae (M88.1),M88.1,M88
13,M89.5,Osteolysis,excludes2,periprosthetic osteolysis of internal prosthetic joint (T84.05-),T84.05-,T84
13,M93,Other osteochondropathies,excludes2,osteochondrosis of spine (M42.-),M42.-,M42
13,M95,Other acquired deformities of musculoskeletal system and connective tissue,excludes2,acquired absence of limbs and organs (Z89-Z90),Z89-Z90,Z89
13,M95,Other acquired deformities of musculoskeletal system and connective tissue,excludes2,acquired deformities of limbs (M20-M21),M20-M21,M20
13,M95,Other acquired deformities of musculoskeletal system and connective tissue,excludes2,congenital malformations and deformations of the musculoskeletal system (Q65-Q79),Q65-Q79,Q65
13,M95,Other acquired deformities of musculoskeletal system and connective tissue,excludes2,deforming dorsopathies (M40-M43),M40-M43,M40
13,M95,Other acquired deformities of musculoskeletal system and connective tissue,excludes2,dentofacial anomalies [including malocclusion] (M26.-),M26.-,M26
13,M95,Other acquired deformities of musculoskeletal system and connective tissue,excludes2,postprocedural musculoskeletal disorders (M96.-),M96.-,M96
13,M95.0,Acquired deformity of nose,excludes2,deviated nasal septum (J34.2),J34.2,J34
13,M95.1,Cauliflower ear,excludes2,other acquired deformities of ear (H61.1),H61.1,H61
13,M96,"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",excludes2,arthropathy following intestinal bypass (M02.0-),M02.0-,M02
13,M96,"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",excludes2,"complications of internal orthopedic prosthetic devices, implants and grafts (T84.-)",T84.-,T84
13,M96,"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",excludes2,disorders associated with osteoporosis (M80),M80,M80
13,M96,"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",excludes2,periprosthetic fracture around internal prosthetic joint (M97.-),M97.-,M97
13,M96,"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",excludes2,presence of functional implants and other devices (Z96-Z97),Z96-Z97,Z96
13,M96.6,"Fracture of bone following insertion of orthopedic implant, joint prosthesis, or bone plate",excludes2,"complication of internal orthopedic devices, implants or grafts (T84.-)",T84.-,T84
13,M97,Periprosthetic fracture around internal prosthetic joint,excludes2,"fracture of bone following insertion of orthopedic implant, joint prosthesis or bone plate (M96.6-)",M96.6-,M96
13,M97,Periprosthetic fracture around internal prosthetic joint,excludes2,breakage (fracture) of prosthetic joint (T84.01-),T84.01-,T84
14,Chapter 14,Diseases of the genitourinary system,excludes2,certain conditions originating in the perinatal period (P04-P96),P04-P96,P04
14,Chapter 14,Diseases of the genitourinary system,excludes2,certain infectious and parasitic diseases (A00-B99),A00-B99,A00
14,Chapter 14,Diseases of the genitourinary system,excludes2,"complications of pregnancy, childbirth and the puerperium (O00-O9A)",O00-O9A,O00
14,Chapter 14,Diseases of the genitourinary system,excludes2,"congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Q00-Q99,Q00
14,Chapter 14,Diseases of the genitourinary system,excludes2,"endocrine, nutritional and metabolic diseases (E00-E88)",E00-E88,E00
14,Chapter 14,Diseases of the genitourinary system,excludes2,"injury, poisoning and certain other consequences of external causes (S00-T88)",S00-T88,S00
14,Chapter 14,Diseases of the genitourinary system,excludes2,neoplasms (C00-D49),C00-D49,C00
14,Chapter 14,Diseases of the genitourinary system,excludes2,"symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R94)",R00-R94,R00
14,N07,"Hereditary nephropathy, not elsewhere classified",excludes2,Alport's syndrome (Q87.81-),Q87.81-,Q87
14,N07,"Hereditary nephropathy, not elsewhere classified",excludes2,hereditary amyloid nephropathy (E85.-),E85.-,E85
14,N07,"Hereditary nephropathy, not elsewhere classified",excludes2,nail patella syndrome (Q87.2),Q87.2,Q87
14,N07,"Hereditary nephropathy, not elsewhere classified",excludes2,non-neuropathic heredofamilial amyloidosis (E85.-),E85.-,E85
14,N13,Obstructive and reflux uropathy,excludes2,calculus of kidney and ureter without hydronephrosis (N20.-),N20.-,N20
14,N13,Obstructive and reflux uropathy,excludes2,congenital obstructive defects of renal pelvis and ureter (Q62.0-Q62.3),Q62.0-Q62.3,Q62
14,N13,Obstructive and reflux uropathy,excludes2,hydronephrosis with ureteropelvic junction obstruction (Q62.11),Q62.11,Q62
14,N13,Obstructive and reflux uropathy,excludes2,obstructive pyelonephritis (N11.1),N11.1,N11
14,N13.0,Hydronephrosis with ureteropelvic junction obstruction,excludes2,Hydronephrosis with ureteropelvic junction obstruction due to calculus (N13.2),N13.2,N13
14,N14.11,Contrast-induced nephropathy,excludes2,acute kidney failure (N17.-),N17.-,N17
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,congenital renal failure (P96.0),P96.0,P96
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,drug- and heavy-metal-induced tubulo-interstitial and tubular conditions (N14.-),N14.-,N14
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,extrarenal uremia (R39.2),R39.2,R39
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,hemolytic-uremic syndrome (D59.3-),D59.3-,D59
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,hepatorenal syndrome (K76.7),K76.7,K76
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,postpartum hepatorenal syndrome (O90.41),O90.41,O90
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,posttraumatic renal failure (T79.5),T79.5,T79
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,prerenal uremia (R39.2),R39.2,R39
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,"renal failure complicating abortion or ectopic or molar pregnancy (O00-O07, O08.4)",O00-O07; O08.4,O00; O08
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,renal failure following labor and delivery (O90.41),O90.41,O90
14,Block N17-N19,Acute kidney failure and chronic kidney disease (N17-N19),excludes2,renal failure postprocedural (N99.0),N99.0,N99
14,N17.9,"Acute kidney failure, unspecified",excludes2,traumatic kidney injury (S37.0-),S37.0-,S37
14,N21.0,Calculus in bladder,excludes2,staghorn calculus (N20.0),N20.0,N20
14,N21.1,Calculus in urethra,excludes2,calculus of prostate (N42.0),N42.0,N42
14,Block N25-N29,Other disorders of kidney and ureter (N25-N29),excludes2,disorders of kidney and ureter with urolithiasis (N20-N23),N20-N23,N20
14,N25.0,Renal osteodystrophy,excludes2,metabolic disorders classifiable to E70-E88,,
14,N25.81,Secondary hyperparathyroidism of renal origin,excludes2,metabolic disorders classifiable to E70-E88,,
14,Block N30-N39,Other diseases of the urinary system (N30-N39),excludes2,urinary infection (complicating):,,
14,Block N30-N39,Other diseases of the urinary system (N30-N39),excludes2,"abortion or ectopic or molar pregnancy (O00-O07, O08.8)",O00-O07; O08.8,O00; O08
14,Block N30-N39,Other diseases of the urinary system (N30-N39),excludes2,"pregnancy, childbirth and the puerperium (O23.-, O75.3, O86.2-)",O23.-; O75.3; O86.2-,O23; O75; O86
14,N32,Other disorders of bladder,excludes2,calculus of bladder (N21.0),N21.0,N21
14,N32,Other disorders of bladder,excludes2,cystocele (N81.1-),N81.1-,N81
14,N32,Other disorders of bladder,excludes2,"hernia or prolapse of bladder, female (N81.1-)",N81.1-,N81
14,N34,Urethritis and urethral syndrome,excludes2,Reiter's disease (M02.3-),M02.3-,M02
14,N34,Urethritis and urethral syndrome,excludes2,urethritis in diseases with a predominantly sexual mode of transmission (A50-A64),A50-A64,A50
14,N34,Urethritis and urethral syndrome,excludes2,urethrotrigonitis (N30.3-),N30.3-,N30
14,N39,Other disorders of urinary system,excludes2,hematuria NOS (R31.-),R31.-,R31
14,N39,Other disorders of urinary system,excludes2,recurrent or persistent hematuria (N02.-),N02.-,N02
14,N39,Other disorders of urinary system,excludes2,recurrent or persistent hematuria with specified morphological lesion (N02.-),N02.-,N02
14,N39,Other disorders of urinary system,excludes2,proteinuria NOS (R80.-),R80.-,R80
14,N39.44,Nocturnal enuresis,excludes2,nocturnal polyuria (R35.81),R35.81,R35
14,N40,Benign prostatic hyperplasia,excludes2,malignant neoplasm of prostate (C61),C61,C61
14,N50,Other and unspecified disorders of male genital organs,excludes2,torsion of testis (N44.0-),N44.0-,N44
14,N60.2,Fibroadenosis of breast,excludes2,fibroadenoma of breast (D24.-),D24.-,D24
14,N64,Other disorders of breast,excludes2,mechanical complication of breast prosthesis and implant (T85.4-),T85.4-,T85
14,N64.5,Other signs and symptoms in breast,excludes2,abnormal findings on diagnostic imaging of breast (R92.-),R92.-,R92
14,N73.6,Female pelvic peritoneal adhesions (postinfective),excludes2,postprocedural pelvic peritoneal adhesions (N99.4),N99.4,N99
14,N76,Other inflammation of vagina and vulva,excludes2,senile (atrophic) vaginitis (N95.2),N95.2,N95
14,N76,Other inflammation of vagina and vulva,excludes2,vulvar vestibulitis (N94.810),N94.810,N94
14,N76.81,Mucositis (ulcerative) of vagina and vulva,excludes2,gastrointestinal mucositis (ulcerative) (K92.81),K92.81,K92
14,N76.81,Mucositis (ulcerative) of vagina and vulva,excludes2,nasal mucositis (ulcerative) (J34.81),J34.81,J34
14,N76.81,Mucositis (ulcerative) of vagina and vulva,excludes2,oral mucositis (ulcerative) (K12.3-),K12.3-,K12
14,N81.6,Rectocele,excludes2,perineocele (N81.81),N81.81,N81
14,N81.6,Rectocele,excludes2,rectal prolapse (K62.3),K62.3,K62
14,N83,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",excludes2,hydrosalpinx (N70.1-),N70.1-,N70
14,N88,Other noninflammatory disorders of cervix uteri,excludes2,inflammatory disease of cervix (N72),N72,N72
14,N88,Other noninflammatory disorders of cervix uteri,excludes2,polyp of cervix (N84.1),N84.1,N84
14,N89,Other noninflammatory disorders of vagina,excludes2,senile (atrophic) vaginitis (N95.2),N95.2,N95
14,N95,Menopausal and other perimenopausal disorders,excludes2,postmenopausal osteoporosis (M81.0-),M81.0-,M81
14,N95,Menopausal and other perimenopausal disorders,excludes2,postmenopausal osteoporosis with current pathological fracture (M80.0-),M80.0-,M80
14,N95,Menopausal and other perimenopausal disorders,excludes2,postmenopausal urethritis (N34.2),N34.2,N34
14,N97,Female infertility,excludes2,female infertility associated with:,,
14,N97,Female infertility,excludes2,hypopituitarism (E23.0),E23.0,E23
14,N97,Female infertility,excludes2,Stein-Leventhal syndrome (E28.2),E28.2,E28
14,N97,Female infertility,excludes2,incompetence of cervix uteri (N88.3),N88.3,N88
14,N99,"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",excludes2,irradiation cystitis (N30.4-),N30.4-,N30
14,N99,"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",excludes2,postoophorectomy osteoporosis with current pathological fracture (M80.8-),M80.8-,M80
14,N99,"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified",excludes2,postoophorectomy osteoporosis without current pathological fracture (M81.8),M81.8,M81
14,N99.4,Postprocedural pelvic peritoneal adhesions,excludes2,pelvic peritoneal adhesions NOS (N73.6),N73.6,N73
14,N99.4,Postprocedural pelvic peritoneal adhesions,excludes2,postinfective pelvic peritoneal adhesions (N73.6),N73.6,N73
14,N99.5,Complications of stoma of urinary tract,excludes2,mechanical complication of urinary catheter (T83.0-),T83.0-,T83
15,Chapter 15,"Pregnancy, childbirth and the puerperium",excludes2,mental and behavioral disorders associated with the puerperium (F53.-),F53.-,F53
15,Chapter 15,"Pregnancy, childbirth and the puerperium",excludes2,obstetrical tetanus (A34),A34,A34
15,Chapter 15,"Pregnancy, childbirth and the puerperium",excludes2,postpartum necrosis of pituitary gland (E23.0),E23.0,E23
15,Chapter 15,"Pregnancy, childbirth and the puerperium",excludes2,puerperal osteomalacia (M83.0),M83.0,M83
15,O04,Complications following (induced) termination of pregnancy,excludes2,encounter for elective termination of pregnancy (Z33.2),Z33.2,Z33
15,O04,Complications following (induced) termination of pregnancy,excludes2,failed attempted termination of pregnancy (O07.-),O07.-,O07
15,O09.2,Supervision of pregnancy with other poor reproductive or obstetric history,excludes2,pregnancy care for patient with history of recurrent pregnancy loss (O26.2-),O26.2-,O26
15,O09.81,Supervision of pregnancy resulting from assisted reproductive technology,excludes2,gestational carrier status (Z33.3),Z33.3,Z33
15,O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium",excludes2,"pre-existing hypertension with superimposed pre-eclampsia complicating pregnancy, childbirth and the puerperium (O11.-)",O11.-,O11
15,Block O20-O29,Other maternal disorders predominantly related to pregnancy (O20-O29),excludes2,maternal care related to the fetus and amniotic cavity and possible delivery problems (O30-O48),O30-O48,O30
15,Block O20-O29,Other maternal disorders predominantly related to pregnancy (O20-O29),excludes2,"maternal diseases classifiable elsewhere but complicating pregnancy, labor and delivery, and the puerperium (O98-O99)",O98-O99,O98
15,O22,Venous complications and hemorrhoids in pregnancy,excludes2,obstetric pulmonary embolism (O88.-),O88.-,O88
15,O22,Venous complications and hemorrhoids in pregnancy,excludes2,venous complications and hemorrhoids of childbirth and the puerperium (O87.-),O87.-,O87
15,O23,Infections of genitourinary tract in pregnancy,excludes2,"gonococcal infections complicating pregnancy, childbirth and the puerperium (O98.2)",O98.2,O98
15,O23,Infections of genitourinary tract in pregnancy,excludes2,"infections with a predominantly sexual mode of transmission NOS complicating pregnancy, childbirth and the puerperium (O98.3)",O98.3,O98
15,O23,Infections of genitourinary tract in pregnancy,excludes2,"syphilis complicating pregnancy, childbirth and the puerperium (O98.1)",O98.1,O98
15,O23,Infections of genitourinary tract in pregnancy,excludes2,"tuberculosis of genitourinary system complicating pregnancy, childbirth and the puerperium (O98.0)",O98.0,O98
15,O23,Infections of genitourinary tract in pregnancy,excludes2,"venereal disease NOS complicating pregnancy, childbirth and the puerperium (O98.3)",O98.3,O98
15,O26.0,Excessive weight gain in pregnancy,excludes2,"gestational edema (O12.0, O12.2)",O12.0; O12.2,O12
15,O26.6,"Liver and biliary tract disorders in pregnancy, childbirth and the puerperium",excludes2,hepatorenal syndrome following labor and delivery (O90.41),O90.41,O90
15,O29,Complications of anesthesia during pregnancy,excludes2,complications of anesthesia during labor and delivery (O74.-),O74.-,O74
15,O29,Complications of anesthesia during pregnancy,excludes2,complications of anesthesia during the puerperium (O89.-),O89.-,O89
15,O31,Complications specific to multiple gestation,excludes2,"delayed delivery of second twin, triplet, etc. (O63.2)",O63.2,O63
15,O31,Complications specific to multiple gestation,excludes2,malpresentation of one fetus or more (O32.9),O32.9,O32
15,O31,Complications specific to multiple gestation,excludes2,placental transfusion syndromes (O43.0-),O43.0-,O43
15,O34.1,Maternal care for benign tumor of corpus uteri,excludes2,maternal care for benign tumor of cervix (O34.4-),O34.4-,O34
15,O34.1,Maternal care for benign tumor of corpus uteri,excludes2,maternal care for malignant neoplasm of uterus (O9A.1-),O9A.1-,O9A
15,O34.6,Maternal care for abnormality of vagina,excludes2,maternal care for vaginal varices in pregnancy (O22.1-),O22.1-,O22
15,O34.7,Maternal care for abnormality of vulva and perineum,excludes2,maternal care for perineal and vulval varices in pregnancy (O22.1-),O22.1-,O22
15,O35.0,Maternal care for (suspected) central nervous system malformation in fetus,excludes2,chromosomal abnormality in fetus (O35.1-),O35.1-,O35
15,O35.F,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk",excludes2,"maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies (O35.H)",O35.H,O35
15,O35.F,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk",excludes2,"maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies (O35.G)",O35.G,O35
15,O35.2,Maternal care for (suspected) hereditary disease in fetus,excludes2,chromosomal abnormality in fetus (O35.1-),O35.1-,O35
15,O36,Maternal care for other fetal problems,excludes2,labor and delivery complicated by fetal stress (O77.-),O77.-,O77
15,O43,Placental disorders,excludes2,maternal care for poor fetal growth due to placental insufficiency (O36.5-),O36.5-,O36
15,O43,Placental disorders,excludes2,placenta previa (O44.-),O44.-,O44
15,O43,Placental disorders,excludes2,placental polyp (O90.89),O90.89,O90
15,O43,Placental disorders,excludes2,placentitis (O41.14-),O41.14-,O41
15,O43,Placental disorders,excludes2,premature separation of placenta [abruptio placentae] (O45.-),O45.-,O45
15,O67,"Labor and delivery complicated by intrapartum hemorrhage, not elsewhere classified",excludes2,postpartum hemorrhage (O72.-),O72.-,O72
15,O68,Labor and delivery complicated by abnormality of fetal acid-base balance,excludes2,abnormality in fetal heart rate or rhythm (O76),O76,O76
15,O68,Labor and delivery complicated by abnormality of fetal acid-base balance,excludes2,labor and delivery complicated by meconium in amniotic fluid (O77.0),O77.0,O77
15,O71.5,Other obstetric injury to pelvic organs,excludes2,obstetric periurethral trauma (O71.82),O71.82,O71
15,O75,"Other complications of labor and delivery, not elsewhere classified",excludes2,puerperal (postpartum) infection (O86.-),O86.-,O86
15,O75,"Other complications of labor and delivery, not elsewhere classified",excludes2,puerperal (postpartum) sepsis (O85),O85,O85
15,O75.4,Other complications of obstetric surgery and procedures,excludes2,complications of anesthesia during labor and delivery (O74.-),O74.-,O74
15,O75.4,Other complications of obstetric surgery and procedures,excludes2,disruption of obstetrical (surgical) wound (O90.0-O90.1),O90.0-O90.1,O90
15,O75.4,Other complications of obstetric surgery and procedures,excludes2,hematoma of obstetrical (surgical) wound (O90.2),O90.2,O90
15,O75.4,Other complications of obstetric surgery and procedures,excludes2,infection of obstetrical (surgical) wound (O86.0-),O86.0-,O86
15,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery,excludes2,fetal metabolic acidemia (O68),O68,O68
15,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery,excludes2,other fetal stress (O77.0-O77.1),O77.0-O77.1,O77
15,Block O85-O92,Complications predominantly related to the puerperium (O85-O92),excludes2,mental and behavioral disorders associated with the puerperium (F53.-),F53.-,F53
15,Block O85-O92,Complications predominantly related to the puerperium (O85-O92),excludes2,obstetrical tetanus (A34),A34,A34
15,Block O85-O92,Complications predominantly related to the puerperium (O85-O92),excludes2,puerperal osteomalacia (M83.0),M83.0,M83
15,O85,Puerperal sepsis,excludes2,genital tract infection following delivery (O86.1-),O86.1-,O86
15,O85,Puerperal sepsis,excludes2,sepsis during labor (O75.3),O75.3,O75
15,O85,Puerperal sepsis,excludes2,urinary tract infection following delivery (O86.2-),O86.2-,O86
15,O86,Other puerperal infections,excludes2,infection during labor (O75.3),O75.3,O75
15,O86,Other puerperal infections,excludes2,obstetrical tetanus (A34),A34,A34
15,O86.4,Pyrexia of unknown origin following delivery,excludes2,pyrexia during labor (O75.2),O75.2,O75
15,O87,Venous complications and hemorrhoids in the puerperium,excludes2,obstetric embolism (O88.-),O88.-,O88
15,O87,Venous complications and hemorrhoids in the puerperium,excludes2,puerperal septic thrombophlebitis (O86.81),O86.81,O86
15,O87,Venous complications and hemorrhoids in the puerperium,excludes2,venous complications in pregnancy (O22.-),O22.-,O22
15,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,herpes gestationis (O26.4-),O26.4-,O26
15,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,"infectious carrier state (O99.82-, O99.83-)",O99.82-; O99.83-,O99
15,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,obstetrical tetanus (A34),A34,A34
15,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,puerperal infection (O86.-),O86.-,O86
15,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,puerperal sepsis (O85),O85,O85
15,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,when the reason for maternal care is that the disease is known or suspected to have affected the fetus (O35-O36),O35-O36,O35
15,O99,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",excludes2,when the reason for maternal care is that the condition is known or suspected to have affected the fetus (O35-O36),O35-O36,O35
15,O99.2,"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium",excludes2,diabetes mellitus (O24.-),O24.-,O24
15,O99.2,"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium",excludes2,malnutrition (O25.-),O25.-,O25
15,O99.2,"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium",excludes2,postpartum thyroiditis (O90.5),O90.5,O90
15,O99.34,"Other mental disorders complicating pregnancy, childbirth, and the puerperium",excludes2,postpartum mood disturbance (O90.6),O90.6,O90
15,O99.34,"Other mental disorders complicating pregnancy, childbirth, and the puerperium",excludes2,postnatal psychosis (F53.1),F53.1,F53
15,O99.34,"Other mental disorders complicating pregnancy, childbirth, and the puerperium",excludes2,puerperal psychosis (F53.1),F53.1,F53
15,O99.35,"Diseases of the nervous system complicating pregnancy, childbirth, and the puerperium",excludes2,pregnancy related peripheral neuritis (O26.8-),O26.8-,O26
15,O99.4,"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",excludes2,hypertensive disorders (O10-O16),O10-O16,O10
15,O99.4,"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",excludes2,obstetric embolism (O88.-),O88.-,O88
15,O99.4,"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",excludes2,"venous complications and cerebrovenous sinus thrombosis in labor, childbirth and the puerperium (O87.-)",O87.-,O87
15,O99.4,"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",excludes2,venous complications and cerebrovenous sinus thrombosis in pregnancy (O22.-),O22.-,O22
15,O99.6,"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium",excludes2,hemorrhoids in pregnancy (O22.4-),O22.4-,O22
15,O99.6,"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium",excludes2,"liver and biliary tract disorders in pregnancy, childbirth and the puerperium (O26.6-)",O26.6-,O26
15,O99.7,"Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium",excludes2,herpes gestationis (O26.4),O26.4,O26
15,O99.7,"Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium",excludes2,pruritic urticarial papules and plaques of pregnancy (PUPPP) (O26.86),O26.86,O26
15,O99.8,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",excludes2,genitourinary infections in pregnancy (O23.-),O23.-,O23
15,O99.8,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",excludes2,infection of genitourinary tract following delivery (O86.1-O86.4),O86.1-O86.4,O86
15,O99.8,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",excludes2,"malignant neoplasm complicating pregnancy, childbirth and the puerperium (O9A.1-)",O9A.1-,O9A
