chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
4,E21,Hyperparathyroidism and other disorders of parathyroid gland,excludes1,adult osteomalacia (M83.-),M83.-,M83
4,E21,Hyperparathyroidism and other disorders of parathyroid gland,excludes1,ectopic hyperparathyroidism (E34.2),E34.2,E34
4,E21,Hyperparathyroidism and other disorders of parathyroid gland,excludes1,hungry bone syndrome (E83.81),E83.81,E83
4,E21,Hyperparathyroidism and other disorders of parathyroid gland,excludes1,infantile and juvenile osteomalacia (E55.0),E55.0,E55
4,E21.1,"Secondary hyperparathyroidism, not elsewhere classified",excludes1,secondary hyperparathyroidism of renal origin (N25.81),N25.81,N25
4,E22,Hyperfunction of pituitary gland,excludes1,Cushing's syndrome (E24.-),E24.-,E24
4,E22,Hyperfunction of pituitary gland,excludes1,Nelson's syndrome (E24.1),E24.1,E24
4,E22,Hyperfunction of pituitary gland,excludes1,overproduction of ACTH not associated with Cushing's disease (E27.0),E27.0,E27
4,E22,Hyperfunction of pituitary gland,excludes1,overproduction of pituitary ACTH (E24.0),E24.0,E24
4,E22,Hyperfunction of pituitary gland,excludes1,overproduction of thyroid-stimulating hormone (E05.8-),E05.8-,E05
4,E22.0,Acromegaly and pituitary gigantism,excludes1,constitutional gigantism (E34.4),E34.4,E34
4,E22.0,Acromegaly and pituitary gigantism,excludes1,constitutional tall stature (E34.4),E34.4,E34
4,E22.0,Acromegaly and pituitary gigantism,excludes1,increased secretion from endocrine pancreas of growth hormone-releasing hormone (E16.8),E16.8,E16
4,E23,Hypofunction and other disorders of the pituitary gland,excludes1,postprocedural hypopituitarism (E89.3),E89.3,E89
4,E23,Hypofunction and other disorders of the pituitary gland,excludes1,short stature due to endocrine disorder (E34.3-),E34.3-,E34
4,E23.2,Diabetes insipidus,excludes1,nephrogenic diabetes insipidus (N25.1),N25.1,N25
4,E23.3,"Hypothalamic dysfunction, not elsewhere classified",excludes1,Prader-Willi syndrome (Q87.11),Q87.11,Q87
4,E23.3,"Hypothalamic dysfunction, not elsewhere classified",excludes1,Russell-Silver syndrome (Q87.19),Q87.19,Q87
4,E24,Cushing's syndrome,excludes1,congenital adrenal hyperplasia (E25.0),E25.0,E25
4,E25,Adrenogenital disorders,excludes1,indeterminate sex and pseudohermaphroditism (Q56),Q56,Q56
4,E25,Adrenogenital disorders,excludes1,chromosomal abnormalities (Q90-Q99),Q90-Q99,Q90
4,E27.0,Other adrenocortical overactivity,excludes1,Cushing's syndrome (E24.-),E24.-,E24
4,E27.1,Primary adrenocortical insufficiency,excludes1,Addison only phenotype adrenoleukodystrophy (E71.528),E71.528,E71
4,E27.1,Primary adrenocortical insufficiency,excludes1,amyloidosis (E85.-),E85.-,E85
4,E27.1,Primary adrenocortical insufficiency,excludes1,tuberculous Addison's disease (A18.7),A18.7,A18
4,E27.1,Primary adrenocortical insufficiency,excludes1,Waterhouse-Friderichsen syndrome (A39.1),A39.1,A39
4,E27.4,Other and unspecified adrenocortical insufficiency,excludes1,adrenoleukodystrophy [Addison-Schilder] (E71.528),E71.528,E71
4,E27.4,Other and unspecified adrenocortical insufficiency,excludes1,Waterhouse-Friderichsen syndrome (A39.1),A39.1,A39
4,E28,Ovarian dysfunction,excludes1,isolated gonadotropin deficiency (E23.0),E23.0,E23
4,E28,Ovarian dysfunction,excludes1,postprocedural ovarian failure (E89.4-),E89.4-,E89
4,E28.3,Primary ovarian failure,excludes1,pure gonadal dysgenesis (Q99.1),Q99.1,Q99
4,E28.3,Primary ovarian failure,excludes1,Turner's syndrome (Q96.-),Q96.-,Q96
4,E28.8,Other ovarian dysfunction,excludes1,postprocedural ovarian failure (E89.4-),E89.4-,E89
4,E29,Testicular dysfunction,excludes1,androgen insensitivity syndrome (E34.5-),E34.5-,E34
4,E29,Testicular dysfunction,excludes1,azoospermia or oligospermia NOS (N46.0-N46.1),N46.0-N46.1,N46
4,E29,Testicular dysfunction,excludes1,isolated gonadotropin deficiency (E23.0),E23.0,E23
4,E29,Testicular dysfunction,excludes1,"Klinefelter's syndrome (Q98.0-Q98.1, Q98.4)",Q98.0-Q98.1; Q98.4,Q98
4,E29.1,Testicular hypofunction,excludes1,postprocedural testicular hypofunction (E89.5),E89.5,E89
4,E30.1,Precocious puberty,excludes1,Albright (-McCune) (-Sternberg) syndrome (Q78.1),Q78.1,Q78
4,E30.1,Precocious puberty,excludes1,central precocious puberty (E22.8),E22.8,E22
4,E30.1,Precocious puberty,excludes1,congenital adrenal hyperplasia (E25.0),E25.0,E25
4,E30.1,Precocious puberty,excludes1,female heterosexual precocious pseudopuberty (E25.-),E25.-,E25
4,E30.1,Precocious puberty,excludes1,male isosexual precocious pseudopuberty (E25.-),E25.-,E25
4,E31,Polyglandular dysfunction,excludes1,ataxia telangiectasia [Louis-Bar] (G11.3),G11.3,G11
4,E31,Polyglandular dysfunction,excludes1,dystrophia myotonica [Steinert] (G71.11),G71.11,G71
4,E31,Polyglandular dysfunction,excludes1,pseudohypoparathyroidism (E20.1),E20.1,E20
4,E31.1,Polyglandular hyperfunction,excludes1,multiple endocrine adenomatosis (E31.2-),E31.2-,E31
4,E31.1,Polyglandular hyperfunction,excludes1,multiple endocrine neoplasia (E31.2-),E31.2-,E31
4,E32,Diseases of thymus,excludes1,aplasia or hypoplasia of thymus with immunodeficiency (D82.1),D82.1,D82
4,E32,Diseases of thymus,excludes1,myasthenia gravis (G70.0),G70.0,G70
4,E32.8,Other diseases of thymus,excludes1,aplasia or hypoplasia with immunodeficiency (D82.1),D82.1,D82
4,E32.8,Other diseases of thymus,excludes1,thymoma (D15.0),D15.0,D15
4,E34,Other endocrine disorders,excludes1,pseudohypoparathyroidism (E20.1),E20.1,E20
4,E34.2,"Ectopic hormone secretion, not elsewhere classified",excludes1,ectopic ACTH syndrome (E24.3),E24.3,E24
4,E34.3,Short stature due to endocrine disorder,excludes1,achondroplastic short stature (Q77.4),Q77.4,Q77
4,E34.3,Short stature due to endocrine disorder,excludes1,hypochondroplastic short stature (Q77.4),Q77.4,Q77
4,E34.3,Short stature due to endocrine disorder,excludes1,nutritional short stature (E45),E45,E45
4,E34.3,Short stature due to endocrine disorder,excludes1,pituitary short stature (E23.0),E23.0,E23
4,E34.3,Short stature due to endocrine disorder,excludes1,progeria (E34.8),E34.8,E34
4,E34.3,Short stature due to endocrine disorder,excludes1,renal short stature (N25.0),N25.0,N25
4,E34.3,Short stature due to endocrine disorder,excludes1,Russell-Silver syndrome (Q87.19),Q87.19,Q87
4,E34.3,Short stature due to endocrine disorder,excludes1,short-limbed stature with immunodeficiency (D82.2),D82.2,D82
4,E34.3,Short stature due to endocrine disorder,excludes1,short stature (child) (R62.52),R62.52,R62
4,E34.3,Short stature due to endocrine disorder,excludes1,short stature in specific dysmorphic syndromes - code to syndrome - see Alphabetical Index,,
4,E34.3,Short stature due to endocrine disorder,excludes1,short stature NOS (R62.52),R62.52,R62
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,Echinococcus granulosus infection of thyroid gland (B67.3),B67.3,B67
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,meningococcal hemorrhagic adrenalitis (A39.1),A39.1,A39
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,syphilis of endocrine gland (A52.79),A52.79,A52
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,"tuberculosis of adrenal gland, except calcification (A18.7)",A18.7,A18
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,tuberculosis of endocrine gland NEC (A18.82),A18.82,A18
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,tuberculosis of thyroid gland (A18.81),A18.81,A18
4,E35,Disorders of endocrine glands in diseases classified elsewhere,excludes1,Waterhouse-Friderichsen syndrome (A39.1),A39.1,A39
4,E36.0,Intraoperative hemorrhage and hematoma of an endocrine system organ or structure complicating a procedure,excludes1,intraoperative hemorrhage and hematoma of an endocrine system organ or structure due to accidental puncture or laceration during a procedure (E36.1-),E36.1-,E36
4,Block E40-E46,Malnutrition (E40-E46),excludes1,intestinal malabsorption (K90.-),K90.-,K90
4,Block E40-E46,Malnutrition (E40-E46),excludes1,sequelae of protein-calorie malnutrition (E64.0),E64.0,E64
4,E40,Kwashiorkor,excludes1,marasmic kwashiorkor (E42),E42,E42
4,E41,Nutritional marasmus,excludes1,marasmic kwashiorkor (E42),E42,E42
4,E46,Unspecified protein-calorie malnutrition,excludes1,nutritional deficiency NOS (E63.9),E63.9,E63
4,E50,Vitamin A deficiency,excludes1,sequelae of vitamin A deficiency (E64.1),E64.1,E64
4,E51,Thiamine deficiency,excludes1,sequelae of thiamine deficiency (E64.8),E64.8,E64
4,E52,Niacin deficiency [pellagra],excludes1,sequelae of niacin deficiency (E64.8),E64.8,E64
4,E53,Deficiency of other B group vitamins,excludes1,sequelae of vitamin B deficiency (E64.8),E64.8,E64
4,E53.1,Pyridoxine deficiency,excludes1,pyridoxine-responsive sideroblastic anemia (D64.3),D64.3,D64
4,E53.8,Deficiency of other specified B group vitamins,excludes1,folate deficiency anemia (D52.-),D52.-,D52
4,E54,Ascorbic acid deficiency,excludes1,scorbutic anemia (D53.2),D53.2,D53
4,E54,Ascorbic acid deficiency,excludes1,sequelae of vitamin C deficiency (E64.2),E64.2,E64
4,E55,Vitamin D deficiency,excludes1,adult osteomalacia (M83.-),M83.-,M83
4,E55,Vitamin D deficiency,excludes1,osteoporosis (M80.-),M80.-,M80
4,E55,Vitamin D deficiency,excludes1,sequelae of rickets (E64.3),E64.3,E64
4,E55.0,"Rickets, active",excludes1,celiac rickets (K90.0),K90.0,K90
4,E55.0,"Rickets, active",excludes1,Crohn's rickets (K50.-),K50.-,K50
4,E55.0,"Rickets, active",excludes1,hereditary vitamin D-dependent rickets (E83.32),E83.32,E83
4,E55.0,"Rickets, active",excludes1,inactive rickets (E64.3),E64.3,E64
4,E55.0,"Rickets, active",excludes1,renal rickets (N25.0),N25.0,N25
4,E55.0,"Rickets, active",excludes1,sequelae of rickets (E64.3),E64.3,E64
4,E55.0,"Rickets, active",excludes1,vitamin D-resistant rickets (E83.31),E83.31,E83
4,E56,Other vitamin deficiencies,excludes1,sequelae of other vitamin deficiencies (E64.8),E64.8,E64
4,E56.1,Deficiency of vitamin K,excludes1,deficiency of coagulation factor due to vitamin K deficiency (D68.4),D68.4,D68
4,E56.1,Deficiency of vitamin K,excludes1,vitamin K deficiency of newborn (P53),P53,P53
4,E58,Dietary calcium deficiency,excludes1,disorders of calcium metabolism (E83.5-),E83.5-,E83
4,E58,Dietary calcium deficiency,excludes1,sequelae of calcium deficiency (E64.8),E64.8,E64
4,E59,Dietary selenium deficiency,excludes1,sequelae of selenium deficiency (E64.8),E64.8,E64
4,E61,Deficiency of other nutrient elements,excludes1,disorders of mineral metabolism (E83.-),E83.-,E83
4,E61,Deficiency of other nutrient elements,excludes1,iodine deficiency related thyroid disorders (E00-E02),E00-E02,E00
4,E61,Deficiency of other nutrient elements,excludes1,sequelae of malnutrition and other nutritional deficiencies (E64.-),E64.-,E64
4,E61.1,Iron deficiency,excludes1,iron deficiency anemia (D50.-),D50.-,D50
4,E66.01,Morbid (severe) obesity due to excess calories,excludes1,morbid (severe) obesity with alveolar hypoventilation (E66.2),E66.2,E66
4,E67,Other hyperalimentation,excludes1,hyperalimentation NOS (R63.2),R63.2,R63
4,E67,Other hyperalimentation,excludes1,sequelae of hyperalimentation (E68),E68,E68
4,Block E70-E88,Metabolic disorders (E70-E88),excludes1,androgen insensitivity syndrome (E34.5-),E34.5-,E34
4,Block E70-E88,Metabolic disorders (E70-E88),excludes1,congenital adrenal hyperplasia (E25.0),E25.0,E25
4,Block E70-E88,Metabolic disorders (E70-E88),excludes1,hemolytic anemias attributable to enzyme disorders (D55.-),D55.-,D55
4,Block E70-E88,Metabolic disorders (E70-E88),excludes1,Marfan syndrome (Q87.4-),Q87.4-,Q87
4,Block E70-E88,Metabolic disorders (E70-E88),excludes1,5-alpha-reductase deficiency (E29.1),E29.1,E29
4,E70.2,Disorders of tyrosine metabolism,excludes1,transitory tyrosinemia of newborn (P74.5),P74.5,P74
4,E70.32,Oculocutaneous albinism,excludes1,Chediak-Higashi syndrome (E70.330),E70.330,E70
4,E70.32,Oculocutaneous albinism,excludes1,Hermansky-Pudlak syndrome (E70.331),E70.331,E70
4,E71.3,Disorders of fatty-acid metabolism,excludes1,peroxisomal disorders (E71.5),E71.5,E71
4,E71.3,Disorders of fatty-acid metabolism,excludes1,Refsum's disease (G60.1),G60.1,G60
4,E71.3,Disorders of fatty-acid metabolism,excludes1,Schilder's disease (G37.0),G37.0,G37
4,E71.313,Glutaric aciduria type II,excludes1,glutaric aciduria (type 1) NOS (E72.3),E72.3,E72
4,E71.4,Disorders of carnitine metabolism,excludes1,Muscle carnitine palmitoyltransferase deficiency (E71.314),E71.314,E71
4,E71.5,Peroxisomal disorders,excludes1,Schilder's disease (G37.0),G37.0,G37
4,E71.51,Disorders of peroxisome biogenesis,excludes1,Refsum's disease (G60.1),G60.1,G60
4,E71.511,Neonatal adrenoleukodystrophy,excludes1,X-linked adrenoleukodystrophy (E71.42-),E71.42-,E71
4,E72,Other disorders of amino-acid metabolism,excludes1,disorders of:,,
4,E72,Other disorders of amino-acid metabolism,excludes1,aromatic amino-acid metabolism (E70.-),E70.-,E70
4,E72,Other disorders of amino-acid metabolism,excludes1,branched-chain amino-acid metabolism (E71.0-E71.2),E71.0-E71.2,E71
4,E72,Other disorders of amino-acid metabolism,excludes1,fatty-acid metabolism (E71.3),E71.3,E71
4,E72,Other disorders of amino-acid metabolism,excludes1,purine and pyrimidine metabolism (E79.-),E79.-,E79
4,E72,Other disorders of amino-acid metabolism,excludes1,"gout (M1A.-, M10.-)",M1A.-; M10.-,M10; M1A
4,E72.0,Disorders of amino-acid transport,excludes1,disorders of tryptophan metabolism (E70.5),E70.5,E70
4,E72.04,Cystinosis,excludes1,Fanconi (-de Toni) (-Debré) syndrome without cystinosis (E72.09),E72.09,E72
4,E72.1,Disorders of sulfur-bearing amino-acid metabolism,excludes1,cystinosis (E72.04),E72.04,E72
4,E72.1,Disorders of sulfur-bearing amino-acid metabolism,excludes1,cystinuria (E72.01),E72.01,E72
4,E72.1,Disorders of sulfur-bearing amino-acid metabolism,excludes1,transcobalamin II deficiency (D51.2),D51.2,D51
4,E72.2,Disorders of urea cycle metabolism,excludes1,disorders of ornithine metabolism (E72.4),E72.4,E72
4,E72.20,"Disorder of urea cycle metabolism, unspecified",excludes1,hyperammonemia-hyperornithinemia-homocitrullinemia syndrome E72.4,,
4,E72.20,"Disorder of urea cycle metabolism, unspecified",excludes1,transient hyperammonemia of newborn (P74.6),P74.6,P74
4,E72.3,Disorders of lysine and hydroxylysine metabolism,excludes1,glutaric aciduria type II (E71.313),E71.313,E71
4,E72.3,Disorders of lysine and hydroxylysine metabolism,excludes1,Refsum's disease (G60.1),G60.1,G60
4,E72.3,Disorders of lysine and hydroxylysine metabolism,excludes1,Zellweger syndrome (E71.510),E71.510,E71
4,E72.4,Disorders of ornithine metabolism,excludes1,hereditary choroidal dystrophy (H31.2-),H31.2-,H31
4,E72.53,Primary hyperoxaluria,excludes1,secondary hyperoxaluria (E72.54-),E72.54-,E72
4,E72.54,Secondary hyperoxaluria,excludes1,primary hyperoxaluria (E72.53-),E72.53-,E72
4,E74,Other disorders of carbohydrate metabolism,excludes1,diabetes mellitus (E08-E13),E08-E13,E08
4,E74,Other disorders of carbohydrate metabolism,excludes1,hypoglycemia NOS (E16.2),E16.2,E16
4,E74,Other disorders of carbohydrate metabolism,excludes1,increased secretion of glucagon (E16.3),E16.3,E16
4,E74,Other disorders of carbohydrate metabolism,excludes1,mucopolysaccharidosis (E76.0-E76.3),E76.0-E76.3,E76
4,E74.1,Disorders of fructose metabolism,excludes1,muscle phosphofructokinase deficiency (E74.09),E74.09,E74
4,E74.4,Disorders of pyruvate metabolism and gluconeogenesis,excludes1,disorders of pyruvate metabolism and gluconeogenesis with anemia (D55.-),D55.-,D55
4,E74.4,Disorders of pyruvate metabolism and gluconeogenesis,excludes1,Leigh's syndrome (G31.82),G31.82,G31
4,E75,Disorders of sphingolipid metabolism and other lipid storage disorders,excludes1,"mucolipidosis, types I-III (E77.0-E77.1)",E77.0-E77.1,E77
4,E75,Disorders of sphingolipid metabolism and other lipid storage disorders,excludes1,Refsum's disease (G60.1),G60.1,G60
4,E75.2,Other sphingolipidosis,excludes1,adrenoleukodystrophy [Addison-Schilder] (E71.528),E71.528,E71
4,E78,Disorders of lipoprotein metabolism and other lipidemias,excludes1,sphingolipidosis (E75.0-E75.3),E75.0-E75.3,E75
4,E78.2,Mixed hyperlipidemia,excludes1,cerebrotendinous cholesterosis [van Bogaert-Scherer- Epstein] (E75.5),E75.5,E75
4,E78.2,Mixed hyperlipidemia,excludes1,familial combined hyperlipidemia (E78.49),E78.49,E78
4,E78.7,Disorders of bile acid and cholesterol metabolism,excludes1,Niemann-Pick disease type C (E75.242),E75.242,E75
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,Ataxia-telangiectasia (Q87.19),Q87.19,Q87
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,Bloom's syndrome (Q82.8),Q82.8,Q82
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,Cockayne's syndrome (Q87.19),Q87.19,Q87
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,calculus of kidney (N20.0),N20.0,N20
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,combined immunodeficiency disorders (D81.-),D81.-,D81
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,Fanconi's anemia (D61.09),D61.09,D61
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,"gout (M1A.-, M10.-)",M1A.-; M10.-,M10; M1A
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,orotaciduric anemia (D53.0),D53.0,D53
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,progeria (E34.8),E34.8,E34
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,Werner's syndrome (E34.8),E34.8,E34
4,E79,Disorders of purine and pyrimidine metabolism,excludes1,xeroderma pigmentosum (Q82.1),Q82.1,Q82
4,E83,Disorders of mineral metabolism,excludes1,dietary mineral deficiency (E58-E61),E58-E61,E58
4,E83,Disorders of mineral metabolism,excludes1,parathyroid disorders (E20-E21),E20-E21,E20
4,E83,Disorders of mineral metabolism,excludes1,vitamin D deficiency (E55.-),E55.-,E55
4,E83.1,Disorders of iron metabolism,excludes1,iron deficiency anemia (D50.-),D50.-,D50
4,E83.1,Disorders of iron metabolism,excludes1,sideroblastic anemia (D64.0-D64.3),D64.0-D64.3,D64
4,E83.11,Hemochromatosis,excludes1,GALD (P78.84),P78.84,P78
4,E83.11,Hemochromatosis,excludes1,Gestational alloimmune liver disease (P78.84),P78.84,P78
4,E83.11,Hemochromatosis,excludes1,Neonatal hemochromatosis (P78.84),P78.84,P78
4,E83.3,Disorders of phosphorus metabolism and phosphatases,excludes1,adult osteomalacia (M83.-),M83.-,M83
4,E83.3,Disorders of phosphorus metabolism and phosphatases,excludes1,osteoporosis (M80.-),M80.-,M80
4,E83.31,Familial hypophosphatemia,excludes1,vitamin D-deficiency rickets (E55.0),E55.0,E55
4,E83.5,Disorders of calcium metabolism,excludes1,autoimmune hypoparathyroidism (E20.812),E20.812,E20
4,E83.5,Disorders of calcium metabolism,excludes1,autosomal dominant hypocalcemia (E20.810),E20.810,E20
4,E83.5,Disorders of calcium metabolism,excludes1,chondrocalcinosis (M11.1-M11.2),M11.1-M11.2,M11
4,E83.5,Disorders of calcium metabolism,excludes1,hungry bone syndrome (E83.81),E83.81,E83
4,E83.5,Disorders of calcium metabolism,excludes1,hyperparathyroidism (E21.0-E21.3),E21.0-E21.3,E21
4,E83.5,Disorders of calcium metabolism,excludes1,secondary hypoparathyroidism in diseases classified elsewhere (E20.811),E20.811,E20
4,E84.11,Meconium ileus in cystic fibrosis,excludes1,meconium ileus not due to cystic fibrosis (P76.0),P76.0,P76
4,E86,Volume depletion,excludes1,dehydration of newborn (P74.1),P74.1,P74
4,E86,Volume depletion,excludes1,postprocedural hypovolemic shock (T81.19),T81.19,T81
4,E86,Volume depletion,excludes1,traumatic hypovolemic shock (T79.4),T79.4,T79
4,E87,"Other disorders of fluid, electrolyte and acid-base balance",excludes1,diabetes insipidus (E23.2),E23.2,E23
4,E87,"Other disorders of fluid, electrolyte and acid-base balance",excludes1,electrolyte imbalance associated with hyperemesis gravidarum (O21.1),O21.1,O21
4,E87,"Other disorders of fluid, electrolyte and acid-base balance",excludes1,electrolyte imbalance following ectopic or molar pregnancy (O08.5),O08.5,O08
4,E87,"Other disorders of fluid, electrolyte and acid-base balance",excludes1,familial periodic paralysis (G72.3),G72.3,G72
4,E87,"Other disorders of fluid, electrolyte and acid-base balance",excludes1,"metabolic acidemia in newborn, unspecified (P19.9)",P19.9,P19
4,E87.1,Hypo-osmolality and hyponatremia,excludes1,syndrome of inappropriate secretion of antidiuretic hormone (E22.2),E22.2,E22
4,E87.2,Acidosis,excludes1,"diabetic acidosis - see categories E08-E10, E11, E13 with ketoacidosis",,
4,E87.7,Fluid overload,excludes1,edema NOS (R60.9),R60.9,R60
4,E87.7,Fluid overload,excludes1,fluid retention (R60.9),R60.9,R60
4,E88,Other and unspecified metabolic disorders,excludes1,histiocytosis X (chronic) (C96.6),C96.6,C96
4,E88.0,"Disorders of plasma-protein metabolism, not elsewhere classified",excludes1,monoclonal gammopathy (of undetermined significance) (D47.2),D47.2,D47
4,E88.0,"Disorders of plasma-protein metabolism, not elsewhere classified",excludes1,polyclonal hypergammaglobulinemia (D89.0),D89.0,D89
4,E88.0,"Disorders of plasma-protein metabolism, not elsewhere classified",excludes1,Waldenström macroglobulinemia (C88.00),C88.00,C88
4,E88.1,"Lipodystrophy, not elsewhere classified",excludes1,Whipple's disease (K90.81),K90.81,K90
4,E88.4,Mitochondrial metabolism disorders,excludes1,disorders of pyruvate metabolism (E74.4),E74.4,E74
4,E88.4,Mitochondrial metabolism disorders,excludes1,Kearns-Sayre syndrome (H49.81),H49.81,H49
4,E88.4,Mitochondrial metabolism disorders,excludes1,Leber's disease (H47.22),H47.22,H47
4,E88.4,Mitochondrial metabolism disorders,excludes1,Leigh's encephalopathy (G31.82),G31.82,G31
4,E88.4,Mitochondrial metabolism disorders,excludes1,"Mitochondrial myopathy, NEC (G71.3)",G71.3,G71
4,E88.4,Mitochondrial metabolism disorders,excludes1,Reye's syndrome (G93.7),G93.7,G93
4,E88.89,Other specified metabolic disorders,excludes1,adult pulmonary Langerhans cell histiocytosis (J84.82),J84.82,J84
4,E88.A,Wasting disease (syndrome) due to underlying condition,excludes1,cachexia NOS (R64),R64,R64
4,E88.A,Wasting disease (syndrome) due to underlying condition,excludes1,nutritional marasmus (E41),E41,E41
4,E89.1,Postprocedural hypoinsulinemia,excludes1,transient postprocedural hyperglycemia (R73.9),R73.9,R73
4,E89.1,Postprocedural hypoinsulinemia,excludes1,transient postprocedural hypoglycemia (E16.2),E16.2,E16
5,F01.A,"Vascular dementia, mild",excludes1,mild neurocognitive disorder due to known physiological condition with or without behavioral disturbance (F06.7-),F06.7-,F06
5,F02,Dementia in other diseases classified elsewhere,excludes1,mild neurocognitive disorder due to known physiological condition with or without behavioral disturbance (F06.7-),F06.7-,F06
5,F02.A,"Dementia in other diseases classified elsewhere, mild",excludes1,mild neurocognitive disorder due to known physiological condition with or without behavioral disturbance (F06.7-),F06.7-,F06
5,F03.A,"Unspecified dementia, mild",excludes1,mild neurocognitive disorder due to known physiological condition with or without behavioral disturbance (F06.7-),F06.7-,F06
5,F04,Amnestic disorder due to known physiological condition,excludes1,amnesia NOS (R41.3),R41.3,R41
5,F04,Amnestic disorder due to known physiological condition,excludes1,anterograde amnesia (R41.1),R41.1,R41
5,F04,Amnestic disorder due to known physiological condition,excludes1,dissociative amnesia (F44.0),F44.0,F44
5,F04,Amnestic disorder due to known physiological condition,excludes1,retrograde amnesia (R41.2),R41.2,R41
5,F05,Delirium due to known physiological condition,excludes1,delirium NOS (R41.0),R41.0,R41
5,F06,Other mental disorders due to known physiological condition,excludes1,unspecified dementia (F03.-),F03.-,F03
5,F06.1,Catatonic disorder due to known physiological condition,excludes1,catatonic stupor (R40.1),R40.1,R40
5,F06.1,Catatonic disorder due to known physiological condition,excludes1,stupor NOS (R40.1),R40.1,R40
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,age related cognitive decline (R41.81),R41.81,R41
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,altered mental status (R41.82),R41.82,R41
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,cerebral degeneration (G31.9),G31.9,G31
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,change in mental status (R41.82),R41.82,R41
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,"cognitive deficits following (sequelae of) cerebral hemorrhage or infarction (I69.01-I69.11-, I69.21-I69.31-, I69.81- I69.91-)",I69.01-I69.11-; I69.21-I69.31-; I69.81-I69.91-,I69
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,"dementia (F01.-, F02.-, F03.-)",F01.-; F02.-; F03.-,F01; F02; F03
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,mild cognitive impairment due to unknown or unspecified etiology (G31.84),G31.84,G31
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,neurologic neglect syndrome (R41.4),R41.4,R41
5,F06.7,Mild neurocognitive disorder due to known physiological condition,excludes1,"personality change, nonpsychotic (F68.8)",F68.8,F68
5,F07.0,Personality change due to known physiological condition,excludes1,mild cognitive impairment (G31.84),G31.84,G31
5,F07.0,Personality change due to known physiological condition,excludes1,postconcussional syndrome (F07.81),F07.81,F07
5,F07.0,Personality change due to known physiological condition,excludes1,postencephalitic syndrome (F07.89),F07.89,F07
5,F07.0,Personality change due to known physiological condition,excludes1,signs and symptoms involving emotional state (R45.-),R45.-,R45
5,F07.81,Postconcussional syndrome,excludes1,current concussion (brain) (S06.0X- with seventh character A),,
5,F07.81,Postconcussional syndrome,excludes1,postencephalitic syndrome (F07.89),F07.89,F07
5,F09,Unspecified mental disorder due to known physiological condition,excludes1,mild neurocognitive disorder due to known physiological condition (F06.7-),F06.7-,F06
5,F09,Unspecified mental disorder due to known physiological condition,excludes1,psychosis NOS (F29),F29,F29
5,F10.1,Alcohol abuse,excludes1,alcohol dependence (F10.2-),F10.2-,F10
5,F10.1,Alcohol abuse,excludes1,"alcohol use, unspecified (F10.9-)",F10.9-,F10
5,F10.2,Alcohol dependence,excludes1,alcohol abuse (F10.1-),F10.1-,F10
5,F10.2,Alcohol dependence,excludes1,"alcohol use, unspecified (F10.9-)",F10.9-,F10
5,F10.9,"Alcohol use, unspecified",excludes1,alcohol abuse (F10.1-),F10.1-,F10
5,F10.9,"Alcohol use, unspecified",excludes1,alcohol dependence (F10.2-),F10.2-,F10
5,F11.1,Opioid abuse,excludes1,opioid dependence (F11.2-),F11.2-,F11
5,F11.1,Opioid abuse,excludes1,"opioid use, unspecified (F11.9-)",F11.9-,F11
5,F11.2,Opioid dependence,excludes1,opioid abuse (F11.1-),F11.1-,F11
5,F11.2,Opioid dependence,excludes1,"opioid use, unspecified (F11.9-)",F11.9-,F11
5,F11.22,Opioid dependence with intoxication,excludes1,opioid dependence with withdrawal (F11.23),F11.23,F11
5,F11.23,Opioid dependence with withdrawal,excludes1,opioid dependence with intoxication (F11.22-),F11.22-,F11
5,F11.9,"Opioid use, unspecified",excludes1,opioid abuse (F11.1-),F11.1-,F11
5,F11.9,"Opioid use, unspecified",excludes1,opioid dependence (F11.2-),F11.2-,F11
