fiscalYear,code,codeDotted,billable,previousLongTitle,newLongTitle,previousShortTitle,newShortTitle
2018,S9252,S92.52,false,Fracture of medial phalanx of lesser toe(s),Fracture of middle phalanx of lesser toe(s),Fracture of medial phalanx of lesser toe(s),Fracture of middle phalanx of lesser toe(s)
2018,S92521,S92.521,false,Displaced fracture of medial phalanx of right lesser toe(s),Displaced fracture of middle phalanx of right lesser toe(s),Displaced fracture of medial phalanx of right lesser toe(s),Displaced fracture of middle phalanx of right lesser toe(s)
2018,S92521A,S92.521A,true,"Displaced fracture of medial phalanx of right lesser toe(s), initial encounter for closed fracture","Displaced fracture of middle phalanx of right lesser toe(s), initial encounter for closed fracture","Disp fx of medial phalanx of right lesser toe(s), init","Disp fx of middle phalanx of right lesser toe(s), init"
2018,S92521B,S92.521B,true,"Displaced fracture of medial phalanx of right lesser toe(s), initial encounter for open fracture","Displaced fracture of middle phalanx of right lesser toe(s), initial encounter for open fracture","Disp fx of med phalanx of right less toe(s), init for opn fx","Disp fx of middle phalanx of right lesser toe(s), 7thB"
2018,S92521D,S92.521D,true,"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing","Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing","Disp fx of med phalanx of r less toe(s), 7thD","Disp fx of middle phalanx of right lesser toe(s), 7thD"
2018,S92521G,S92.521G,true,"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing","Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing","Disp fx of med phalanx of r less toe(s), 7thG","Disp fx of middle phalanx of right lesser toe(s), 7thG"
2018,S92521K,S92.521K,true,"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion","Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion","Disp fx of med phalanx of r less toe(s), 7thK","Disp fx of middle phalanx of right lesser toe(s), 7thK"
2018,S92521P,S92.521P,true,"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with malunion","Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with malunion","Disp fx of med phalanx of r less toe(s), 7thP","Disp fx of middle phalanx of right lesser toe(s), 7thP"
2018,S92521S,S92.521S,true,"Displaced fracture of medial phalanx of right lesser toe(s), sequela","Displaced fracture of middle phalanx of right lesser toe(s), sequela","Disp fx of medial phalanx of right lesser toe(s), sequela","Disp fx of middle phalanx of right lesser toe(s), sequela"
2018,S92522,S92.522,false,Displaced fracture of medial phalanx of left lesser toe(s),Displaced fracture of middle phalanx of left lesser toe(s),Displaced fracture of medial phalanx of left lesser toe(s),Displaced fracture of middle phalanx of left lesser toe(s)
2018,S92522A,S92.522A,true,"Displaced fracture of medial phalanx of left lesser toe(s), initial encounter for closed fracture","Displaced fracture of middle phalanx of left lesser toe(s), initial encounter for closed fracture","Disp fx of medial phalanx of left lesser toe(s), init","Disp fx of middle phalanx of left lesser toe(s), init"
2018,S92522B,S92.522B,true,"Displaced fracture of medial phalanx of left lesser toe(s), initial encounter for open fracture","Displaced fracture of middle phalanx of left lesser toe(s), initial encounter for open fracture","Disp fx of med phalanx of left less toe(s), init for opn fx","Disp fx of middle phalanx of left lesser toe(s), 7thB"
2018,S92522D,S92.522D,true,"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing","Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing","Disp fx of med phalanx of l less toe(s), 7thD","Disp fx of middle phalanx of left lesser toe(s), 7thD"
2018,S92522G,S92.522G,true,"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing","Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing","Disp fx of med phalanx of l less toe(s), 7thG","Disp fx of middle phalanx of left lesser toe(s), 7thG"
2018,S92522K,S92.522K,true,"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion","Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion","Disp fx of med phalanx of l less toe(s), 7thK","Disp fx of middle phalanx of left lesser toe(s), 7thK"
2018,S92522P,S92.522P,true,"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with malunion","Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with malunion","Disp fx of med phalanx of l less toe(s), 7thP","Disp fx of middle phalanx of left lesser toe(s), 7thP"
2018,S92522S,S92.522S,true,"Displaced fracture of medial phalanx of left lesser toe(s), sequela","Displaced fracture of middle phalanx of left lesser toe(s), sequela","Disp fx of medial phalanx of left lesser toe(s), sequela","Disp fx of middle phalanx of left lesser toe(s), sequela"
2018,S92523,S92.523,false,Displaced fracture of medial phalanx of unspecified lesser toe(s),Displaced fracture of middle phalanx of unspecified lesser toe(s),Disp fx of medial phalanx of unspecified lesser toe(s),Disp fx of middle phalanx of unspecified lesser toe(s)
2018,S92523A,S92.523A,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for closed fracture","Displaced fracture of middle phalanx of unspecified lesser toe(s), initial encounter for closed fracture","Disp fx of medial phalanx of unsp lesser toe(s), init","Disp fx of middle phalanx of unspecified lesser toe(s), init"
2018,S92523B,S92.523B,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for open fracture","Displaced fracture of middle phalanx of unspecified lesser toe(s), initial encounter for open fracture","Disp fx of med phalanx of unsp less toe(s), init for opn fx","Disp fx of middle phalanx of unspecified lesser toe(s), 7thB"
2018,S92523D,S92.523D,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing","Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing","Disp fx of med phalanx of unsp less toe(s), 7thD","Disp fx of middle phalanx of unspecified lesser toe(s), 7thD"
2018,S92523G,S92.523G,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing","Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing","Disp fx of med phalanx of unsp less toe(s), 7thG","Disp fx of middle phalanx of unspecified lesser toe(s), 7thG"
2018,S92523K,S92.523K,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion","Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion","Disp fx of med phalanx of unsp less toe(s), 7thK","Disp fx of middle phalanx of unspecified lesser toe(s), 7thK"
2018,S92523P,S92.523P,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion","Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion","Disp fx of med phalanx of unsp less toe(s), 7thP","Disp fx of middle phalanx of unspecified lesser toe(s), 7thP"
2018,S92523S,S92.523S,true,"Displaced fracture of medial phalanx of unspecified lesser toe(s), sequela","Displaced fracture of middle phalanx of unspecified lesser toe(s), sequela","Disp fx of medial phalanx of unsp lesser toe(s), sequela","Disp fx of middle phalanx of unsp lesser toe(s), sequela"
2018,S92524,S92.524,false,Nondisplaced fracture of medial phalanx of right lesser toe(s),Nondisplaced fracture of middle phalanx of right lesser toe(s),Nondisp fx of medial phalanx of right lesser toe(s),Nondisp fx of middle phalanx of right lesser toe(s)
2018,S92524A,S92.524A,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), initial encounter for closed fracture","Nondisplaced fracture of middle phalanx of right lesser toe(s), initial encounter for closed fracture","Nondisp fx of medial phalanx of right lesser toe(s), init","Nondisp fx of middle phalanx of right lesser toe(s), init"
2018,S92524B,S92.524B,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), initial encounter for open fracture","Nondisplaced fracture of middle phalanx of right lesser toe(s), initial encounter for open fracture","Nondisp fx of med phalanx of r less toe(s), init for opn fx","Nondisp fx of middle phalanx of right lesser toe(s), 7thB"
2018,S92524D,S92.524D,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing","Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing","Nondisp fx of med phalanx of r less toe(s), 7thD","Nondisp fx of middle phalanx of right lesser toe(s), 7thD"
2018,S92524G,S92.524G,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing","Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing","Nondisp fx of med phalanx of r less toe(s), 7thG","Nondisp fx of middle phalanx of right lesser toe(s), 7thG"
2018,S92524K,S92.524K,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion","Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion","Nondisp fx of med phalanx of r less toe(s), 7thK","Nondisp fx of middle phalanx of right lesser toe(s), 7thK"
2018,S92524P,S92.524P,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with malunion","Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with malunion","Nondisp fx of med phalanx of r less toe(s), 7thP","Nondisp fx of middle phalanx of right lesser toe(s), 7thP"
2018,S92524S,S92.524S,true,"Nondisplaced fracture of medial phalanx of right lesser toe(s), sequela","Nondisplaced fracture of middle phalanx of right lesser toe(s), sequela","Nondisp fx of medial phalanx of right lesser toe(s), sequela","Nondisp fx of middle phalanx of right lesser toe(s), sequela"
